,capped_normalized_return,eval_episode_return,eval_frame_rate,eval_num_episodes,frame,human_gap,iteration,normalized_return,train_episode_return,train_exploration_epsilon,train_frame_rate,train_num_episodes,environment_name,seed
165,-1,31.0,-1,-1,5120000,-1,-1,1.0472972972972971,-1,-1,-1,-1,freeway,2026
166,-1,31.5,-1,-1,5200000,-1,-1,1.064189189189189,-1,-1,-1,-1,freeway,2026
167,-1,31.6,-1,-1,5280000,-1,-1,1.0675675675675675,-1,-1,-1,-1,freeway,2026
168,-1,31.6,-1,-1,5360000,-1,-1,1.0675675675675675,-1,-1,-1,-1,freeway,2026
169,-1,31.9,-1,-1,5440000,-1,-1,1.0777027027027026,-1,-1,-1,-1,freeway,2026
170,-1,31.8,-1,-1,5520000,-1,-1,1.0743243243243243,-1,-1,-1,-1,freeway,2026
171,-1,31.6,-1,-1,5600000,-1,-1,1.0675675675675675,-1,-1,-1,-1,freeway,2026
172,-1,31.6,-1,-1,5680000,-1,-1,1.0675675675675675,-1,-1,-1,-1,freeway,2026
173,-1,32.0,-1,-1,5760000,-1,-1,1.081081081081081,-1,-1,-1,-1,freeway,2026
174,-1,31.9,-1,-1,5840000,-1,-1,1.0777027027027026,-1,-1,-1,-1,freeway,2026
175,-1,31.9,-1,-1,5920000,-1,-1,1.0777027027027026,-1,-1,-1,-1,freeway,2026
176,-1,32.0,-1,-1,6000000,-1,-1,1.081081081081081,-1,-1,-1,-1,freeway,2026
177,-1,32.0,-1,-1,6080000,-1,-1,1.081081081081081,-1,-1,-1,-1,freeway,2026
178,-1,32.0,-1,-1,6160000,-1,-1,1.081081081081081,-1,-1,-1,-1,freeway,2026
179,-1,32.0,-1,-1,6240000,-1,-1,1.081081081081081,-1,-1,-1,-1,freeway,2026
180,-1,31.8,-1,-1,6320000,-1,-1,1.0743243243243243,-1,-1,-1,-1,freeway,2026
181,-1,31.9,-1,-1,6400000,-1,-1,1.0777027027027026,-1,-1,-1,-1,freeway,2026
182,-1,31.8,-1,-1,6480000,-1,-1,1.0743243243243243,-1,-1,-1,-1,freeway,2026
183,-1,31.8,-1,-1,6560000,-1,-1,1.0743243243243243,-1,-1,-1,-1,freeway,2026
184,-1,31.8,-1,-1,6640000,-1,-1,1.0743243243243243,-1,-1,-1,-1,freeway,2026
185,-1,32.0,-1,-1,6720000,-1,-1,1.081081081081081,-1,-1,-1,-1,freeway,2026
186,-1,31.9,-1,-1,6800000,-1,-1,1.0777027027027026,-1,-1,-1,-1,freeway,2026
187,-1,31.8,-1,-1,6880000,-1,-1,1.0743243243243243,-1,-1,-1,-1,freeway,2026
188,-1,31.9,-1,-1,6960000,-1,-1,1.0777027027027026,-1,-1,-1,-1,freeway,2026
189,-1,31.6,-1,-1,7040000,-1,-1,1.0675675675675675,-1,-1,-1,-1,freeway,2026
190,-1,32.0,-1,-1,7120000,-1,-1,1.081081081081081,-1,-1,-1,-1,freeway,2026
